Year,Month,Day,Pressure_Surface,Temp,Temp_MAX,Temp_MIN,Dew_Point,Wet_Bulb,Specific_Humidity,Relative_Humidity,Wind_Speed,Wind_Speed_Max,Wind_Speed_Min,Wind_Direction,Rainfall
1981,9,1,100.21,28.62,32.15,26.18,26.21,27.41,21.36,87.38,4.62,6.05,3.88,180.31,1
1981,9,2,100.33,27.9,30.56,26.01,26.2,27.05,21.36,90.62,4.24,5.16,3.55,182.06,1
1981,9,3,100.34,27.99,31.34,25.54,25.8,26.9,20.87,88.38,3.84,4.92,3.17,181.38,1
1981,9,4,100.28,27.9,30.98,25.81,25.8,26.85,20.87,88.81,4.09,5.16,3.04,179.31,1
1981,9,5,100.32,28.23,32.04,25.63,26.06,27.14,21.18,88.56,3.88,5.41,3.02,169.31,1
1981,9,6,100.37,27.38,29.75,25.78,25.94,26.66,21.0,91.88,5.16,7.7,3.18,148.81,1
1981,9,7,100.43,27.2,29.06,25.87,25.8,26.5,20.81,92.12,3.39,4.02,2.61,166.94,1
1981,9,8,100.55,27.52,30.73,25.3,25.6,26.56,20.57,89.69,3.59,5.28,2.3,167.94,0
1981,9,9,100.67,27.4,29.58,25.83,25.76,26.58,20.69,90.94,4.01,5.55,2.88,175.88,1
1981,9,10,100.76,27.55,30.83,25.3,25.53,26.54,20.45,89.25,3.71,4.93,2.27,184.94,1
1981,9,11,100.66,27.8,31.19,25.2,25.65,26.73,20.57,88.5,4.18,5.05,2.67,201.12,1
1981,9,12,100.7,27.47,30.15,25.33,25.4,26.43,20.26,88.81,4.06,6.02,2.94,196.06,1
1981,9,13,100.82,27.76,30.7,25.48,25.46,26.62,20.32,87.69,3.04,4.59,1.7,202.38,1
1981,9,14,100.9,27.46,30.41,25.4,24.83,26.15,19.53,86.19,2.08,2.8,1.39,241.12,1
1981,9,15,100.93,27.51,31.02,24.67,24.76,26.13,19.47,85.56,1.92,2.52,0.76,190.94,0
1981,9,16,100.93,27.67,32.01,23.94,23.89,25.78,18.43,81.25,1.73,2.47,0.8,163.31,0
1981,9,17,100.86,28.55,32.62,24.11,23.52,26.04,18.07,75.56,1.05,1.98,0.48,136.25,0
1981,9,18,100.73,29.37,32.76,25.12,23.84,26.6,18.43,72.69,0.9,1.83,0.42,134.5,0
1981,9,19,100.6,29.42,32.55,25.97,23.99,26.7,18.68,73.75,0.88,1.66,0.16,182.81,1
1981,9,20,100.65,27.94,30.04,25.6,24.65,26.29,19.41,82.44,1.3,1.97,0.66,147.12,1
1981,9,21,100.57,29.21,33.49,24.47,24.6,26.9,19.35,77.62,1.46,1.98,0.56,205.75,1
1981,9,22,100.42,29.8,33.57,25.58,25.23,27.51,20.14,77.69,1.12,1.95,0.12,216.62,0
1981,9,23,100.21,29.98,34.15,25.73,25.51,27.74,20.51,78.31,1.42,2.56,0.04,274.5,0
1981,9,24,100.11,28.16,30.56,26.48,26.42,27.3,21.67,90.38,3.09,5.62,2.22,163.62,0
1981,9,25,100.41,27.73,30.33,25.65,25.88,26.81,20.94,89.88,3.53,5.27,1.09,106.94,1
1981,9,26,100.75,26.75,28.69,25.33,24.78,25.76,19.53,89.25,4.73,6.61,3.42,123.19,1
1981,9,27,100.72,27.89,31.61,25.26,25.58,26.73,20.51,87.88,4.5,5.93,3.11,152.12,1
1981,9,28,100.57,28.08,31.9,25.55,25.36,26.72,20.26,86.06,3.2,3.84,2.55,185.31,1
1981,9,29,100.54,27.76,31.34,24.87,25.97,26.86,21.0,90.44,4.07,5.07,2.74,177.25,1
1981,9,30,100.49,27.81,30.75,25.4,25.87,26.83,20.87,89.56,3.08,3.68,2.21,199.0,1
1981,10,1,100.45,27.58,30.51,25.46,25.42,26.5,20.32,88.44,2.75,3.43,2.14,233.88,1
1981,10,2,100.49,27.84,31.45,24.61,24.71,26.27,19.47,83.88,2.36,3.41,1.55,237.5,1
1981,10,3,100.54,27.86,31.76,24.62,23.09,25.48,17.64,76.31,1.3,1.91,0.26,254.5,0
1981,10,4,100.5,27.73,31.83,23.75,22.48,25.11,17.03,74.19,1.39,2.05,0.78,188.25,0
1981,10,5,100.48,26.94,31.48,23.62,21.86,24.4,16.36,74.88,2.05,2.78,1.06,289.94,0
1981,10,6,100.48,26.54,31.58,22.16,22.26,24.4,16.85,78.81,1.98,3.09,0.77,281.0,0
1981,10,7,100.58,25.42,31.0,19.66,18.9,22.16,13.61,69.44,2.31,2.85,1.79,268.62,0
1981,10,8,100.73,26.01,31.39,20.87,18.47,22.24,13.24,64.94,1.54,1.91,0.97,237.88,0
1981,10,9,100.85,25.97,31.39,21.65,18.74,22.36,13.49,65.81,1.71,2.43,0.9,248.19,0
1981,10,10,100.7,26.07,31.75,21.27,20.17,23.12,14.71,71.69,1.96,2.61,1.3,232.44,0
1981,10,11,100.76,26.48,31.94,21.7,20.51,23.5,15.01,71.81,1.63,2.54,0.51,225.81,0
1981,10,12,100.94,28.02,32.94,22.93,20.85,24.44,15.32,66.5,1.11,2.32,0.54,123.44,0
1981,10,13,101.01,28.37,32.93,23.37,22.3,25.33,16.72,71.0,1.82,2.72,0.92,101.44,0
1981,10,14,100.89,27.79,30.49,25.33,23.91,25.85,18.49,79.75,1.57,2.93,0.88,104.31,1
1981,10,15,100.87,27.46,31.33,24.78,23.76,25.61,18.31,81.12,1.62,2.09,0.94,164.94,0
1981,10,16,100.75,26.97,31.67,23.03,22.72,24.84,17.21,78.69,2.46,3.57,1.59,309.88,0
1981,10,17,100.67,26.26,32.3,21.94,21.1,23.68,15.62,75.62,3.41,4.86,2.44,327.44,0
1981,10,18,100.68,25.36,31.71,19.89,19.69,22.53,14.28,73.56,2.83,3.3,2.08,309.75,0
1981,10,19,100.8,25.33,31.0,20.48,18.87,22.1,13.55,69.56,1.91,2.7,1.24,293.81,0
1981,10,20,100.91,25.77,31.23,21.34,18.76,22.27,13.49,66.94,1.7,2.68,0.1,273.19,0
1981,10,21,100.84,25.75,30.94,21.06,18.85,22.3,13.55,67.44,1.55,2.34,1.1,216.56,0
1981,10,22,100.94,26.0,31.54,21.05,18.65,22.33,13.37,65.94,1.73,2.22,1.23,311.81,0
1981,10,23,101.06,26.4,31.96,20.7,19.18,22.79,13.79,66.38,1.83,2.39,1.3,194.94,0
1981,10,24,101.22,26.9,32.4,22.58,19.95,23.43,14.47,67.62,1.66,2.62,0.47,267.06,0
1981,10,25,101.33,26.42,32.19,20.91,19.56,22.99,14.1,68.56,1.96,2.56,1.3,223.62,0
1981,10,26,101.21,26.49,32.37,20.88,18.81,22.65,13.49,65.12,1.91,2.59,0.95,225.81,0
1981,10,27,101.14,26.83,32.4,22.19,20.37,23.6,14.83,70.31,2.0,2.73,1.23,250.12,0
1981,10,28,101.22,26.01,32.26,21.17,19.15,22.58,13.73,68.38,2.69,3.29,2.13,223.06,0
1981,10,29,101.13,25.02,30.67,20.29,17.48,21.25,12.39,65.44,2.85,4.11,2.16,214.12,0
1981,10,30,100.92,24.97,31.27,20.14,16.85,20.9,11.96,63.12,2.76,3.41,2.05,259.62,0
1981,10,31,100.91,24.73,31.4,18.75,16.07,20.4,11.35,61.19,2.35,3.1,1.62,229.25,0
1981,11,1,100.93,24.98,31.77,19.27,16.54,20.76,11.66,62.12,2.45,3.15,1.06,219.19,0
1981,11,2,100.85,24.69,31.57,18.86,16.46,20.58,11.66,63.25,2.77,3.29,2.35,324.94,0
1981,11,3,100.8,26.27,32.38,20.94,17.79,22.03,12.7,60.81,1.78,2.66,0.8,268.75,0
1981,11,4,100.74,27.62,33.09,22.24,20.71,24.17,15.26,67.25,1.55,2.02,0.35,221.5,0
1981,11,5,100.77,27.3,31.62,24.12,22.26,24.78,16.72,75.25,2.2,3.77,0.98,304.25,0
1981,11,6,101.03,26.03,32.28,20.96,18.56,22.3,13.43,65.44,3.2,4.87,1.84,279.19,0
1981,11,7,101.09,24.02,31.35,18.69,14.33,19.18,10.13,57.44,2.79,3.34,1.69,311.0,0
1981,11,8,100.97,23.91,31.2,17.48,14.93,19.42,10.56,61.0,2.11,3.21,1.09,283.19,0
1981,11,9,100.96,24.26,31.73,18.28,15.62,19.94,11.05,62.06,2.02,2.9,0.31,264.5,0
1981,11,10,101.08,24.3,29.9,19.8,18.92,21.61,13.55,74.44,2.41,3.18,1.32,203.94,0
1981,11,11,101.14,24.58,30.79,19.32,16.62,20.6,11.78,65.5,1.69,2.55,0.77,255.75,0
1981,11,12,101.15,24.99,31.3,18.51,14.13,19.56,10.01,54.5,1.6,2.59,0.49,218.31,0
1981,11,13,101.26,24.37,30.5,17.67,13.71,19.05,9.7,53.88,1.81,2.5,1.01,174.88,0
1981,11,14,101.28,24.29,31.11,19.02,15.54,19.91,10.93,60.56,3.27,4.41,2.3,327.44,0
1981,11,15,101.25,22.64,29.79,16.56,15.01,18.83,10.56,65.75,3.15,3.93,2.42,304.0,0
1981,11,16,101.16,23.94,31.03,16.7,14.15,19.05,10.01,59.0,1.65,2.69,0.16,175.0,0
1981,11,17,101.09,24.46,31.48,18.18,14.99,19.73,10.56,57.44,1.98,2.48,1.37,139.94,0
1981,11,18,101.03,25.22,31.46,18.99,14.62,19.91,10.31,54.81,1.32,1.85,0.46,199.12,0
1981,11,19,100.96,24.54,30.98,18.24,13.47,19.01,9.58,52.44,2.26,4.0,1.12,163.06,0
1981,11,20,100.84,24.6,31.66,18.07,16.47,20.54,11.72,62.69,3.52,4.78,2.71,104.25,0
1981,11,21,100.87,25.09,31.87,19.77,17.88,21.48,12.76,66.94,3.2,3.98,2.36,308.44,0
1981,11,22,100.95,23.48,30.9,17.33,14.65,19.06,10.38,61.5,2.74,3.62,1.66,301.44,0
1981,11,23,100.98,22.37,30.65,15.58,12.58,17.48,9.03,57.88,2.8,3.81,1.3,301.06,0
1981,11,24,101.03,21.47,29.98,14.2,11.05,16.26,8.18,56.06,2.42,3.45,1.55,300.62,0
1981,11,25,100.96,21.12,29.13,13.74,11.44,16.28,8.36,57.56,2.26,3.42,1.15,286.56,0
1981,11,26,101.11,22.15,29.55,14.59,12.03,17.09,8.73,56.81,1.46,2.98,0.11,239.88,0
1981,11,27,101.3,23.01,30.16,16.61,11.21,17.12,8.24,50.0,1.27,2.27,0.45,139.69,0
1981,11,28,101.29,22.84,29.4,16.41,11.09,16.97,8.18,50.31,0.95,1.84,0.1,215.12,0
1981,11,29,101.32,22.69,29.98,15.73,10.58,16.63,7.87,48.94,1.51,2.68,0.35,200.5,0
1981,11,30,101.47,21.97,29.41,15.05,10.08,16.02,7.63,49.75,1.56,2.84,0.52,180.12,0
1981,12,1,101.57,22.33,28.92,16.9,10.65,16.49,7.93,49.69,1.52,2.27,0.48,295.31,0
1981,12,2,101.56,21.73,29.39,15.42,10.6,16.17,7.87,52.19,1.72,2.77,0.23,125.88,0
1981,12,3,101.56,21.97,29.77,15.32,12.33,17.15,8.91,59.75,1.95,3.15,0.41,201.31,0
1981,12,4,101.44,22.29,29.48,15.61,12.42,17.36,8.91,57.56,1.06,2.79,0.1,228.62,0
1981,12,5,101.44,21.65,28.92,15.09,12.05,16.84,8.67,56.75,2.46,3.15,1.9,200.12,0
1981,12,6,101.48,22.45,29.78,15.5,12.12,17.29,8.73,55.75,1.65,3.05,0.7,117.75,0
1981,12,7,101.42,22.61,27.77,17.38,12.44,17.53,8.91,54.12,1.62,3.27,0.21,180.25,0
1981,12,8,101.35,22.68,27.42,17.88,15.5,19.08,10.86,65.31,1.29,2.77,0.27,128.56,0
1981,12,9,101.41,23.91,30.3,18.98,17.01,20.47,12.08,67.62,2.02,4.41,0.55,105.62,0
1981,12,10,101.47,23.01,26.87,20.8,20.04,21.53,14.47,84.31,3.32,4.87,0.32,83.88,1
1981,12,11,101.14,22.94,27.32,19.43,21.01,21.98,15.44,89.25,5.74,9.8,3.39,177.88,1
1981,12,12,101.56,21.51,27.78,16.38,15.98,18.75,11.23,74.19,2.59,3.09,1.88,298.94,0
1981,12,13,101.69,20.11,26.6,15.55,13.62,16.87,9.64,69.0,3.52,5.05,2.68,198.88,0
1981,12,14,101.59,18.66,25.47,12.65,12.55,15.61,8.97,70.81,2.58,3.12,1.8,330.44,0
1981,12,15,101.55,19.15,26.54,13.48,12.55,15.85,8.97,69.19,2.45,3.45,1.58,317.94,0
1981,12,16,101.66,17.94,25.44,11.71,9.82,13.88,7.45,62.88,2.8,3.45,1.98,310.12,0
1981,12,17,101.71,16.84,24.09,10.37,7.74,12.3,6.53,59.5,2.73,3.29,1.92,308.62,0
1981,12,18,101.76,17.91,24.4,12.83,7.58,12.75,6.41,53.12,1.89,2.98,0.71,306.06,0
1981,12,19,101.84,17.76,25.7,12.19,9.26,13.51,7.2,61.75,2.67,3.51,0.54,279.62,0
1981,12,20,101.79,17.37,25.33,11.08,7.78,12.58,6.53,57.19,2.73,3.28,2.16,176.81,0
1981,12,21,101.78,17.74,25.3,11.62,7.84,12.79,6.53,55.19,2.75,3.07,2.07,302.69,0
1981,12,22,101.84,18.11,25.79,12.22,8.4,13.26,6.77,55.56,3.05,4.42,2.32,234.44,0
1981,12,23,101.7,18.4,25.15,13.1,9.77,14.09,7.45,59.12,2.44,2.95,1.3,260.69,0
1981,12,24,101.6,17.77,22.37,13.65,10.71,14.24,7.93,64.69,1.88,2.65,1.06,207.75,0
1981,12,25,101.57,18.09,25.13,12.26,10.52,14.31,7.81,64.31,2.45,3.16,1.84,244.38,0
1981,12,26,101.58,17.51,24.82,11.26,10.18,13.84,7.63,65.31,2.75,3.31,2.06,280.56,0
1981,12,27,101.52,17.97,25.57,11.66,10.58,14.28,7.87,64.94,2.55,3.22,1.74,280.06,0
1981,12,28,101.34,18.37,26.1,12.51,9.77,14.08,7.45,59.75,2.52,3.3,1.5,258.5,0
1981,12,29,101.32,17.81,25.89,11.51,8.01,12.9,6.65,55.88,2.73,3.41,2.05,316.56,0
1981,12,30,101.46,17.97,25.76,11.91,7.9,12.93,6.59,54.0,2.54,3.38,1.1,295.62,0
1981,12,31,101.54,17.88,25.49,11.75,8.36,13.12,6.77,56.06,2.82,3.41,2.14,252.38,0
1982,1,1,101.46,17.64,25.01,11.48,8.08,12.86,6.65,56.62,2.3,3.14,1.16,311.31,0
1982,1,2,101.33,17.18,25.03,10.55,7.39,12.28,6.35,55.81,2.52,3.21,1.61,310.44,0
1982,1,3,101.33,17.49,24.88,10.34,6.48,11.99,5.98,51.19,2.2,3.16,1.52,249.69,0
1982,1,4,101.42,18.66,25.65,12.58,7.28,12.98,6.29,49.31,1.76,2.31,0.74,240.12,0
1982,1,5,101.4,19.87,26.69,13.15,9.63,14.75,7.39,53.75,1.67,2.23,0.89,198.62,0
1982,1,6,101.42,21.6,28.48,16.01,11.51,16.55,8.36,54.25,1.26,2.59,0.42,269.62,0
1982,1,7,101.59,19.45,24.33,15.74,12.62,16.04,8.97,65.81,2.18,2.94,1.28,181.5,0
1982,1,8,101.6,19.45,27.76,12.55,9.8,14.62,7.45,56.81,3.23,5.27,1.42,255.0,0
1982,1,9,101.42,20.23,27.62,14.45,9.72,14.98,7.45,52.88,2.33,3.5,0.8,249.19,0
1982,1,10,101.27,21.14,27.62,14.23,9.95,15.55,7.57,50.38,1.91,3.38,0.64,232.81,0
1982,1,11,101.24,21.44,28.11,14.94,14.58,18.01,10.31,66.94,2.16,3.04,1.44,250.81,1
1982,1,12,101.33,21.86,28.57,16.3,13.51,17.69,9.58,61.81,2.38,3.38,1.39,325.31,0
1982,1,13,101.41,19.8,27.1,14.12,9.59,14.69,7.45,55.31,3.27,4.52,2.53,228.62,0
1982,1,14,101.41,18.83,27.09,11.92,6.9,12.86,6.1,48.56,3.17,4.62,1.81,274.06,0
1982,1,15,101.35,18.74,26.83,12.74,6.65,12.69,6.04,47.62,3.26,5.58,1.59,321.62,0
1982,1,16,101.37,19.35,27.3,12.63,8.0,13.68,6.65,49.5,3.02,4.56,1.59,267.38,0
1982,1,17,101.36,18.92,26.27,12.37,6.9,12.9,6.16,48.5,2.66,3.17,1.51,252.0,0
1982,1,18,101.48,18.87,26.83,12.13,6.78,12.83,6.1,48.25,2.07,3.13,1.05,235.06,0
1982,1,19,101.45,20.06,27.04,13.56,7.55,13.8,6.41,46.75,1.41,2.33,0.55,218.56,0
1982,1,20,101.41,20.37,27.01,13.39,5.72,13.05,5.74,41.38,1.3,2.2,0.38,244.56,0
1982,1,21,101.5,19.88,26.93,13.58,4.63,12.26,5.25,38.19,1.56,2.45,0.42,251.88,0
1982,1,22,101.42,20.07,27.23,12.15,4.91,12.49,5.37,39.62,1.69,2.46,0.08,217.5,0
1982,1,23,101.43,21.71,29.33,13.98,6.85,14.28,6.16,39.62,1.54,2.4,0.7,164.25,0
1982,1,24,101.61,21.58,29.55,14.91,9.46,15.51,7.32,47.88,2.08,3.15,1.32,122.94,0
1982,1,25,101.72,21.19,29.67,14.17,9.74,15.47,7.39,50.25,3.17,4.23,1.89,77.62,0
1982,1,26,101.68,23.01,31.51,14.26,8.22,15.62,6.71,42.88,1.79,3.39,0.5,148.62,0
1982,1,27,101.56,22.57,30.49,14.62,7.69,15.13,6.47,40.88,1.72,2.96,0.35,228.25,0
1982,1,28,101.46,21.09,29.14,14.08,9.87,15.48,7.51,51.44,2.81,3.67,2.16,326.44,0
1982,1,29,101.57,21.73,29.4,15.49,8.74,15.23,6.96,46.31,2.35,3.38,1.39,290.19,0
1982,1,30,101.6,21.38,28.28,15.14,8.45,14.91,6.84,44.94,2.48,3.67,1.02,246.56,0
1982,1,31,101.51,21.48,29.16,15.55,7.09,14.28,6.23,42.88,2.0,3.0,1.08,185.5,0
1982,2,1,101.48,20.01,25.18,15.91,8.11,14.05,6.71,47.94,2.6,3.6,0.64,219.12,0
1982,2,2,101.32,19.93,26.69,15.05,11.69,15.81,8.48,61.06,2.85,3.96,0.77,242.44,0
1982,2,3,101.39,20.25,27.14,13.61,8.07,14.16,6.65,48.56,2.26,3.24,1.52,226.19,0
1982,2,4,101.31,20.4,26.97,13.96,9.31,14.86,7.32,51.0,2.24,3.98,0.95,193.0,0
1982,2,5,101.19,20.53,26.08,16.45,12.87,16.7,9.22,63.19,2.18,3.86,0.99,281.81,0
1982,2,6,101.13,19.66,27.12,13.54,7.73,13.69,6.53,49.38,3.16,4.64,2.3,297.75,0
1982,2,7,101.18,19.49,27.48,12.6,5.63,12.56,5.68,44.0,2.18,3.32,0.7,294.56,0
1982,2,8,101.05,19.87,27.6,13.55,6.28,13.08,5.92,43.31,2.58,4.01,1.5,200.0,0
1982,2,9,101.21,19.51,27.23,11.83,5.38,12.44,5.55,42.88,2.45,3.61,1.3,239.19,0
1982,2,10,101.27,20.68,28.08,14.64,6.19,13.44,5.86,40.44,1.87,3.02,0.33,231.5,0
1982,2,11,101.13,20.41,27.68,13.87,5.83,13.12,5.74,41.38,2.28,3.01,1.57,310.19,0
1982,2,12,101.12,21.69,29.28,14.54,7.58,14.63,6.47,42.56,1.95,3.83,0.42,190.25,0
1982,2,13,101.15,21.74,28.05,15.58,15.77,18.76,11.11,71.0,2.28,3.52,1.47,177.25,0
1982,2,14,101.12,24.17,29.94,18.67,14.83,19.5,10.62,60.88,2.01,4.24,0.63,239.38,0
1982,2,15,101.12,23.19,30.04,17.17,12.48,17.83,9.03,54.81,1.72,2.51,0.41,181.06,0
1982,2,16,101.18,23.13,30.2,16.84,10.87,17.01,8.12,49.19,1.64,2.36,0.68,156.62,0
1982,2,17,101.15,22.6,29.59,17.92,13.1,17.85,9.4,58.31,3.22,6.52,0.66,218.81,0
1982,2,18,101.02,23.76,28.96,19.4,17.62,20.69,12.51,70.0,2.35,3.62,1.07,181.19,1
1982,2,19,101.07,25.08,32.61,18.13,15.08,20.08,10.74,58.69,2.55,3.27,1.23,240.5,0
1982,2,20,101.34,24.58,30.98,19.43,15.26,19.92,10.99,61.12,1.81,3.02,0.23,263.06,0
1982,2,21,101.24,23.98,31.94,16.41,7.86,15.92,6.59,39.12,2.54,4.05,1.3,237.06,0
1982,2,22,101.13,25.22,31.96,18.25,9.72,17.47,7.57,38.69,1.89,3.77,0.16,231.38,0
1982,2,23,101.16,24.35,31.39,17.58,10.47,17.4,7.87,44.19,2.86,5.19,1.34,272.12,0
1982,2,24,101.08,23.15,30.54,16.66,6.95,15.05,6.23,37.62,2.88,4.27,1.8,318.88,0
1982,2,25,101.13,22.85,30.99,15.27,5.01,13.94,5.43,33.94,2.69,4.27,1.97,267.56,0
1982,2,26,101.16,22.63,31.07,15.44,3.12,12.88,4.76,30.81,2.59,3.88,1.84,266.81,0
1982,2,27,101.15,23.65,32.46,16.62,3.58,13.62,4.88,29.12,2.31,3.7,0.88,223.88,0
1982,2,28,101.12,24.57,32.64,15.99,6.41,15.49,5.98,33.75,2.7,4.89,0.47,221.44,0
1982,3,1,101.1,24.68,33.76,17.69,10.98,17.83,8.18,45.31,3.05,7.77,0.41,231.38,0
1982,3,2,101.26,24.02,31.51,18.87,15.24,19.63,10.68,60.69,3.77,6.91,0.34,305.75,0
1982,3,3,101.42,20.55,26.47,17.06,14.5,17.52,10.19,69.5,3.33,7.75,1.86,304.81,1
1982,3,4,101.22,21.83,29.99,15.66,11.12,16.48,8.3,55.94,3.25,5.24,0.72,277.69,0
1982,3,5,101.2,21.97,29.63,14.87,7.13,14.55,6.29,42.06,3.23,5.2,0.79,258.69,1
1982,3,6,101.1,21.4,27.73,15.86,12.19,16.8,8.91,58.25,2.38,4.28,0.62,86.44,1
1982,3,7,101.15,21.26,26.08,17.57,15.76,18.51,11.11,71.88,2.28,4.34,0.23,109.62,1
1982,3,8,101.22,22.95,30.48,15.39,10.69,16.83,8.18,53.0,2.52,4.41,0.62,264.69,0
1982,3,9,101.21,22.19,29.98,14.91,7.08,14.64,6.23,40.31,2.74,3.92,1.8,222.88,0
1982,3,10,101.18,24.48,32.33,17.4,8.13,16.31,6.77,37.0,2.16,3.12,1.27,170.56,0
1982,3,11,101.18,25.69,32.58,18.55,11.52,18.61,8.42,42.81,2.16,2.95,1.41,186.06,0
1982,3,12,101.09,26.21,33.98,19.31,15.98,21.09,11.29,56.31,2.66,4.47,1.3,285.0,1
1982,3,13,101.06,25.77,33.58,19.67,14.33,20.05,10.25,53.94,3.04,4.31,1.98,302.06,0
1982,3,14,101.11,23.9,31.73,15.87,8.26,16.08,6.77,39.69,2.69,4.04,1.77,303.06,0
1982,3,15,100.88,25.08,32.97,17.97,8.43,16.75,6.84,37.31,1.98,3.16,0.93,295.75,0
1982,3,16,100.74,25.57,34.05,17.24,10.08,17.83,7.81,41.62,2.55,4.61,1.41,236.19,0
1982,3,17,100.76,27.18,35.19,19.46,17.41,22.3,12.45,60.94,3.52,6.28,2.34,207.88,0
1982,3,18,100.82,26.17,32.81,21.37,19.48,22.83,14.16,70.44,3.26,5.59,2.09,182.0,1
1982,3,19,100.84,26.36,31.65,21.77,19.91,23.14,14.53,70.69,2.57,4.52,1.2,192.12,1
1982,3,20,100.87,27.63,34.29,20.82,18.44,23.04,13.31,61.94,1.95,3.54,0.36,198.69,1
1982,3,21,100.89,28.23,35.48,21.28,13.11,20.67,9.58,43.94,1.59,2.33,0.34,182.5,0
1982,3,22,100.79,28.13,35.79,19.9,10.72,19.43,8.0,36.88,2.02,3.05,0.52,191.88,0
1982,3,23,100.76,28.77,36.01,20.19,13.84,21.31,9.89,42.56,1.83,3.02,0.33,234.81,0
1982,3,24,100.76,29.38,37.12,20.9,16.58,22.98,11.78,50.88,2.09,3.16,1.23,270.81,0
1982,3,25,100.76,29.0,35.92,21.52,14.58,21.8,10.38,44.12,2.58,3.8,0.63,223.81,1
1982,3,26,100.85,26.19,32.9,20.6,15.89,21.04,11.23,55.5,3.52,8.98,0.39,240.94,0
1982,3,27,101.0,25.79,32.79,19.09,16.55,21.17,11.72,60.44,1.68,2.73,0.46,272.56,1
1982,3,28,100.95,27.59,34.68,21.99,11.44,19.51,8.54,40.19,2.2,4.19,0.84,213.19,0
1982,3,29,100.92,28.33,35.33,20.73,9.31,18.82,7.32,32.38,1.62,2.84,0.55,222.44,0
1982,3,30,100.79,29.08,36.69,21.3,13.45,21.26,9.7,42.5,2.08,4.61,0.98,214.19,0
1982,3,31,100.36,29.58,36.71,23.22,18.78,24.19,13.73,57.19,5.06,6.52,3.61,209.12,0
1982,4,1,100.08,30.31,38.51,24.39,20.1,25.21,15.14,61.75,6.23,7.92,4.14,207.88,0
1982,4,2,100.21,30.37,37.98,25.3,22.11,26.24,16.85,66.31,7.22,9.7,5.77,192.44,1
1982,4,3,100.48,29.01,34.7,24.94,24.06,26.54,18.8,76.94,5.27,7.03,3.03,181.12,1
1982,4,4,100.68,28.01,32.93,24.69,23.77,25.89,18.37,79.5,5.72,6.9,4.3,184.56,1
1982,4,5,100.81,28.29,34.73,23.64,22.68,25.48,17.21,74.38,5.05,7.21,3.6,183.44,1
1982,4,6,101.05,27.79,32.6,23.67,22.51,25.15,16.97,74.75,4.38,5.81,3.17,186.12,0
1982,4,7,101.02,28.91,35.06,24.07,22.28,25.6,16.78,70.5,3.91,5.92,2.51,192.0,0
1982,4,8,100.83,29.13,35.38,23.98,22.22,25.67,16.72,69.62,4.14,5.82,3.09,193.69,1
1982,4,9,100.82,29.99,36.6,23.83,21.05,25.52,15.69,63.69,3.63,5.93,2.44,211.88,0
1982,4,10,100.88,29.76,36.14,23.71,20.38,25.07,15.08,61.75,3.53,6.63,2.13,194.88,0
1982,4,11,100.86,29.2,35.37,24.08,20.5,24.85,15.08,63.06,4.25,6.24,2.64,187.94,1
1982,4,12,100.81,29.04,35.98,23.55,20.12,24.58,14.77,63.0,4.8,7.49,3.32,182.81,1
1982,4,13,100.73,28.23,34.78,22.82,20.76,24.5,15.32,67.25,4.45,5.99,2.69,167.69,1
1982,4,14,100.71,28.37,35.61,22.92,19.98,24.17,14.65,64.75,4.61,6.97,3.7,169.69,1
1982,4,15,100.59,28.36,35.2,22.72,20.69,24.52,15.26,67.12,5.25,7.02,3.42,174.0,1
1982,4,16,100.59,28.3,35.38,23.63,21.72,25.01,16.3,71.25,4.62,5.91,3.5,163.56,1
1982,4,17,100.59,26.25,30.37,23.08,21.26,23.75,15.81,76.06,4.07,4.99,3.13,160.06,1
1982,4,18,100.63,25.16,28.94,22.12,21.4,23.29,15.93,80.81,3.85,5.15,2.3,162.5,1
1982,4,19,100.68,26.33,32.21,20.42,20.22,23.27,14.77,71.81,2.98,4.91,1.94,186.12,1
1982,4,20,100.72,26.05,30.48,22.9,21.3,23.68,15.81,76.62,3.36,4.27,2.7,195.56,1
1982,4,21,100.77,28.19,34.16,22.73,21.38,24.79,15.93,70.12,3.46,4.45,2.21,214.25,1
1982,4,22,100.6,29.3,35.69,23.48,21.23,25.27,15.81,66.0,4.06,5.8,2.59,208.88,0
1982,4,23,100.47,29.61,36.66,23.58,21.36,25.48,15.99,65.56,3.72,5.18,1.94,195.81,0
1982,4,24,100.35,30.51,37.9,24.57,21.33,25.93,16.05,63.06,4.09,6.83,1.63,196.12,1
1982,4,25,100.32,29.83,36.39,24.48,21.93,25.88,16.54,66.44,5.45,7.23,3.86,181.12,1
1982,4,26,100.4,29.15,35.29,24.55,22.9,26.02,17.52,71.88,4.83,5.8,4.3,166.0,1
1982,4,27,100.49,28.88,35.3,24.28,22.93,25.9,17.52,73.25,4.65,5.95,2.94,177.81,1
1982,4,28,100.51,29.13,34.99,24.32,23.01,26.07,17.58,72.25,4.66,5.99,3.74,190.19,1
1982,4,29,100.58,29.85,36.83,24.66,22.42,26.13,17.03,68.44,5.05,7.38,3.7,200.0,0
1982,4,30,100.54,29.81,37.34,24.8,22.18,25.99,16.78,67.88,4.11,5.43,2.74,195.88,1
1982,5,1,100.61,30.4,37.97,24.22,21.72,26.06,16.3,63.81,4.8,6.27,3.55,195.19,0
